kepid,kepoi_name,koi_pdisposition,koi_disposition,koi_period,koi_period_err1,koi_period_err2,koi_time0bk,koi_time0bk_err1,koi_time0bk_err2,koi_depth,koi_depth_err1,koi_depth_err2,koi_duration,koi_duration_err1,koi_duration_err2,koi_ingress,koi_ingress_err1,koi_ingress_err2,koi_impact,koi_impact_err1,koi_impact_err2,koi_incl,koi_incl_err1,koi_incl_err2,koi_sma,koi_sma_err1,koi_sma_err2,koi_eccen,koi_eccen_err1,koi_eccen_err2,koi_longp,koi_longp_err1,koi_longp_err2,koi_dor,koi_dor_err1,koi_dor_err2,koi_ror,koi_ror_err1,koi_ror_err2,koi_prad,koi_prad_err1,koi_prad_err2,koi_teq,koi_teq_err1,koi_teq_err2,koi_steff,koi_steff_err1,koi_steff_err2,koi_slogg,koi_slogg_err1,koi_slogg_err2,koi_srad,koi_srad_err1,koi_srad_err2,koi_smet,koi_smet_err1,koi_smet_err2,koi_sparprov,koi_vet_stat,koi_vet_date,ra,dec,koi_kepmag
7984574,K02400.01,CANDIDATE,CANDIDATE,11.61924,1.30E-04,-1.30E-04,142.1203,4.20E-03,-4.20E-03,7.74E+02,,,1.9205,,,,,,0.24,9.80E-01,-9.80E-01,89.95,,,0.101,,,0,,,,,,46,23,-23,0.025,1.00E-02,-1.00E-02,2.5,1.2,-1.2,776,,,5899,116,-116,4.53,0.3,-0.3,0.9,0.28,-0.28,,,,Pinsonneault,Active,12/19/13,299.061676,43.720329,15.664
9592579,K00243.01,FALSE POSITIVE,FALSE POSITIVE,2.6375741,1.80E-06,-1.80E-06,134.21231,4.80E-04,-4.80E-04,5.65E+03,,,4.2809,,,,,,1.29,7.30E-01,-7.30E-01,52.71,,,0.038,,,0,,,,,,2.1,1,-1,0.42,2.10E-01,-2.10E-01,44,31,-31,1335,,,6042,126,-126,4.5,0.3,-0.3,0.95,0.47,-0.47,,,,Pinsonneault,Active,12/19/13,293.670105,46.29567,15.106
10336951,K02401.01,CANDIDATE,CANDIDATE,38.23021,8.40E-04,-8.40E-04,166.0081,8.20E-03,-8.20E-03,4.85E+02,,,4.3216,,,,,,0.32,9.10E-01,-9.10E-01,89.95,,,0.193,,,0,,,,,,65,28,-28,0.0197,6.30E-03,-6.30E-03,1.35,0.44,-0.44,368,,,4625,60,-60,4.66,0.3,-0.3,0.628,0.015,-0.015,,,,Pinsonneault,Active,12/19/13,290.836273,47.444939,14.847
8481129,K02402.01,CANDIDATE,CANDIDATE,16.30177,3.20E-04,-3.20E-04,133.7842,7.80E-03,-7.80E-03,2.28E+02,,,4.0154,,,,,,0.78,3.90E-01,-3.90E-01,87.66,,,0.111,,,0,,,,,,20.1,9.9,-9.9,0.0155,2.40E-03,-2.40E-03,1.12,0.17,-0.17,512,,,4761,73,-73,4.63,0.3,-0.3,0.66,0.018,-0.018,,,,Pinsonneault,Active,12/19/13,285.295746,44.55275,14.61
2142522,K02403.01,CANDIDATE,CANDIDATE,13.323565,9.40E-05,-9.40E-05,134.0318,4.90E-03,-4.90E-03,1.12E+02,,,4.0806,,,,,,0.43,7.50E-01,-7.50E-01,88.81,,,0.114,,,0,,,,,,23,11,-11,0.0097,4.30E-03,-4.30E-03,1.14,0.69,-0.69,856,,,6292,74,-74,4.42,0.3,-0.3,1.08,0.44,-0.44,,,,Pinsonneault,Active,12/19/13,286.625763,37.5373,12.867
6364215,K02404.01,CANDIDATE,CANDIDATE,2.100767,4.30E-05,-4.30E-05,132.272,6.00E-03,-6.00E-03,1.69E+02,,,2.4792,,,,,,0.958,1.00E-01,-1.00E-01,66.46,,,0.032,,,0,,,,,,2.4,1.1,-1.1,0.0156,1.20E-03,-1.20E-03,1.52,0.64,-0.64,1351,,,5788,145,-145,4.51,0.3,-0.3,0.9,0.37,-0.37,,,,Pinsonneault,Active,12/19/13,291.877991,41.769581,15.656
10202759,K02405.01,FALSE POSITIVE,FALSE POSITIVE,0.87295384,8.90E-07,-8.90E-07,131.49529,6.20E-04,-6.20E-04,1.53E+02,,,1.0575,,,,,,0.94,4.40E-01,-4.40E-01,67.04,,,0.02,,,0,,,,,,2.4,1.1,-1.1,0.0148,2.60E-03,-2.60E-03,2.2,1.1,-1.1,2617,,,7113,97,-97,4.3,0.3,-0.3,1.39,0.63,-0.63,,,,Pinsonneault,Active,12/19/13,289.802979,47.259159,12.335
5007345,K02406.01,CANDIDATE,CANDIDATE,7.010723,9.80E-05,-9.80E-05,138.4015,5.00E-03,-5.00E-03,1.98E+02,,,2.3273,,,,,,0.91,2.10E-01,-2.10E-01,84.8,,,0.075,,,0,,,,,,10.2,4.7,-4.7,0.0154,1.90E-03,-1.90E-03,1.82,0.77,-0.77,1069,,,6369,106,-106,4.43,0.3,-0.3,1.09,0.44,-0.44,,,,Pinsonneault,Active,12/19/13,290.633301,40.13699,14.689
12120484,K02407.01,CANDIDATE,CANDIDATE,17.29184,4.40E-04,-4.40E-04,135.7578,9.50E-03,-9.50E-03,1.91E+02,,,6.9108,,,,,,0.748,1.00E-01,-1.00E-01,86.52,,,0.135,,,0,,,,,,13.1,2.2,-2.2,0.01374,5.10E-04,-5.10E-04,1.52,0.67,-0.67,748,,,6197,88,-88,4.47,0.3,-0.3,1.01,0.44,-0.44,,,,Pinsonneault,Active,12/19/13,296.376923,50.621471,14.15
6429812,K02408.01,CANDIDATE,CANDIDATE,94.2899,2.60E-03,-2.60E-03,166.5093,8.90E-03,-8.90E-03,4.82E+02,,,4.2594,,,,,,0.29,8.30E-01,-8.30E-01,89.95,,,0.4,,,0,,,,,,165,80,-80,0.0201,5.20E-03,-5.20E-03,2.13,0.98,-0.98,401,,,5840,84,-84,4.44,0.3,-0.3,0.97,0.37,-0.37,,,,Pinsonneault,Active,12/19/13,287.066376,41.874908,14.183
10024051,K02409.01,CANDIDATE,CANDIDATE,0.5773752,3.30E-06,-3.30E-06,132.4243,4.40E-04,-4.40E-04,4.17E+02,,,1.0906,,,,,,0.71,1.90E-01,-1.90E-01,76.78,,,0.013,,,0,,,,,,3.09,0.88,-0.88,0.0201,1.00E-03,-1.00E-03,1.63,0.85,-0.85,1764,,,5285,73,-73,4.62,0.3,-0.3,0.74,0.39,-0.39,,,,Pinsonneault,Active,12/19/13,296.55307,46.96629,14.859
8676038,K02410.01,CANDIDATE,CANDIDATE,186.654,1.10E-02,-1.10E-02,187.38,2.20E-02,-2.20E-02,4.86E+02,,,10.5144,,,,,,0.944,1.00E-01,-1.00E-01,88.81,,,0.649,,,0,,,,,,54,13,-13,0.0254,1.70E-03,-1.70E-03,2.63,0.94,-0.94,322,,,6034,90,-90,4.5,0.3,-0.3,0.95,0.33,-0.33,,,,Pinsonneault,Active,10/25/13,285.742981,44.85783,15.141
6878240,K02681.01,CANDIDATE,CONFIRMED,135.49797,5.10E-04,-5.10E-04,233.6917,2.30E-03,-2.30E-03,5.61E+03,,,6.1314,,,,,,0.81,2.50E-01,-2.50E-01,89.38,,,0.488,,,0,,,,,,109,10,-10,0.078,2.40E-03,-2.40E-03,6.31,0.98,-0.98,288,,,5299,94,-94,4.62,0.3,-0.3,0.74,0.11,-0.11,,,,Pinsonneault,Active,12/19/13,295.894104,42.380451,15.996
6878240,K02681.02,CANDIDATE,CONFIRMED,22.25088,1.60E-04,-1.60E-04,149.4329,5.10E-03,-5.10E-03,7.07E+02,,,1.679,,,,,,0.93,7.60E-01,-7.60E-01,88.81,,,0.146,,,0,,,,,,44,18,-18,0.0311,8.00E-03,-8.00E-03,2.51,0.75,-0.75,527,,,5299,94,-94,4.62,0.3,-0.3,0.74,0.11,-0.11,,,,Pinsonneault,Active,12/19/13,295.894104,42.380451,15.996
2436378,K02682.01,CANDIDATE,CANDIDATE,8.531613,1.60E-05,-1.60E-05,136.2776,1.60E-03,-1.60E-03,8.20E+04,,,3.6745,,,,,,0.85,6.60E-01,-6.60E-01,87.66,,,0.082,,,0,,,,,,23.2,6.2,-6.2,0.37,1.30E-01,-1.30E-01,40,,,890,,,5780,,,4.44,,,1,,,,,,J-K,Active,12/19/13,290.141754,37.741367,18.498
7899070,K02683.01,CANDIDATE,CANDIDATE,126.44616,6.90E-04,-6.90E-04,166.4951,3.70E-03,-3.70E-03,3.35E+03,,,16.9307,,,,,,0.03,1.00E-01,-1.00E-01,89.95,,,0.482,,,0,,,,,,60,1.3,-1.3,0.051,2.40E-02,-2.40E-02,4.6,2.4,-2.4,326,,,5639,79,-79,4.57,0.3,-0.3,0.83,0.16,-0.16,,,,Pinsonneault,Active,12/19/13,294.539337,43.60778,15.5
4035667,K02684.01,FALSE POSITIVE,FALSE POSITIVE,2.873662,1.10E-05,-1.10E-05,132.5834,2.80E-03,-2.80E-03,1.91E+02,,,1.8266,,,,,,1.02,9.10E-01,-9.10E-01,60.73,,,0.05,,,0,,,,,,2.1,1,-1,0.041,2.00E-02,-2.00E-02,12.3,7.9,-7.9,2660,,,8182,200,-200,3.88,0.3,-0.3,2.7,1.2,-1.2,,,,Pinsonneault,Active,12/19/13,284.623199,39.182411,10.035
9612825,K02685.01,FALSE POSITIVE,FALSE POSITIVE,2.8465115,6.70E-06,-6.70E-06,133.2444,2.00E-03,-2.00E-03,3.77E+03,,,3.2926,,,,,,0.91,1.30E-01,-1.30E-01,72.77,,,0.032,,,0,,,,,,3.03,0.14,-0.14,0.0717,1.60E-03,-1.60E-03,4.91,,,775,,,3965,,,4.58,,,0.628,,,,,,J-K,Active,12/19/13,300.087372,46.200695,16.3
7826659,K02686.01,CANDIDATE,CANDIDATE,211.03814,7.30E-04,-7.30E-04,279.1135,2.30E-03,-2.30E-03,2.00E+03,,,8.0126,,,,,,0.92,1.30E-01,-1.30E-01,89.38,,,0.608,,,0,,,,,,104.7,5.1,-5.1,0.05123,9.20E-04,-9.20E-04,3.6,5.2,-5.2,216,,,4722,72,-72,4.64,0.3,-0.3,0.65,0.93,-0.93,,,,Pinsonneault,Active,12/19/13,293.29837,43.55587,13.855
7202957,K02687.01,CANDIDATE,CANDIDATE,1.7168333,2.90E-06,-2.90E-06,132.0298,1.10E-03,-1.10E-03,6.20E+01,,,2.1111,,,,,,0.91,5.70E-01,-5.70E-01,69.9,,,0.029,,,0,,,,,,2.6,1.1,-1.1,0.009,2.00E-03,-2.00E-03,1.9,0.53,-0.53,2095,,,5803,80,-80,3.91,0.3,-0.3,1.94,0.31,-0.31,,,,Pinsonneault,Active,12/19/13,292.615112,42.764252,10.158
7202957,K02687.02,CANDIDATE,CANDIDATE,8.167335,1.90E-05,-1.90E-05,136.2034,1.60E-03,-1.60E-03,1.06E+02,,,3.4159,,,,,,0.95,2.50E-01,-2.50E-01,80.79,,,0.082,,,0,,,,,,6,2.3,-2.3,0.01244,9.10E-04,-9.10E-04,2.64,0.47,-0.47,1246,,,5803,80,-80,3.91,0.3,-0.3,1.94,0.31,-0.31,,,,Pinsonneault,Active,12/19/13,292.615112,42.764252,10.158
6521045,K00041.01,CANDIDATE,CONFIRMED,12.815735,5.30E-05,-5.30E-05,122.9506,1.60E-03,-1.60E-03,2.29E+02,,,6.5383,,,,,,0.8031,1.00E-01,-1.00E-01,84.8,,,0.111,,,0,,,,,,9.35,0.18,-0.18,0.01544,1.00E-04,-1.00E-04,2.08,0.26,-0.26,869,,,5909,60,-60,4.3,0.1,-0.1,1.23,0.16,-0.16,,,,SME,Active,12/19/13,291.385986,41.990269,11.197
5790807,K00259.01,FALSE POSITIVE,FALSE POSITIVE,79.996223,1.60E-05,-1.60E-05,207.12556,1.20E-04,-1.20E-04,2.38E+04,,,6.6285,,,,,,0.541,1.00E-01,-1.00E-01,89.95,,,0.404,,,0,,,,,,99.26,0.66,-0.66,0.14537,2.80E-04,-2.80E-04,29,11,-11,617,,,6582,58,-58,4.05,0.3,-0.3,1.83,0.69,-0.69,,,,Pinsonneault,Active,12/19/13,291.77182,41.098068,9.954
8892303,K02688.01,CANDIDATE,CANDIDATE,5.4247468,6.50E-06,-6.50E-06,133.7288,1.00E-03,-1.00E-03,7.89E+03,,,1.629,,,,,,0.97,7.30E-01,-7.30E-01,86.52,,,0.036,,,0,,,,,,16.7,6.1,-6.1,0.136,5.50E-02,-5.50E-02,4,,,391,,,3240,,,4.897,,,0.27,,,,,,J-K,Active,12/19/13,294.23764,45.197105,16.406
10265602,K02689.01,CANDIDATE,CANDIDATE,165.34458,3.80E-04,-3.80E-04,174.2959,1.50E-03,-1.50E-03,4.36E+03,,,4.3647,,,,,,1.31,9.40E-01,-9.40E-01,89.38,,,0.597,,,0,,,,,,180,90,-90,0.4,2.00E-01,-2.00E-01,43,32,-32,346,,,6057,102,-102,4.45,0.3,-0.3,1,0.56,-0.56,,,,Pinsonneault,Active,12/19/13,288.177887,47.36668,15.548
5369827,K02690.01,CANDIDATE,CANDIDATE,3.6069424,4.10E-06,-4.10E-06,134.77331,7.30E-04,-7.30E-04,4.31E+02,,,1.1924,,,,,,0.93,4.60E-01,-4.60E-01,84.8,,,0.044,,,0,,,,,,10.8,4.3,-4.3,0.0242,4.40E-03,-4.40E-03,2.8,1.1,-1.1,1211,,,5601,76,-76,4.33,0.3,-0.3,1.06,0.35,-0.35,,,,Pinsonneault,Active,12/19/13,293.933472,40.59074,13.461
2987027,K00197.01,CANDIDATE,CANDIDATE,17.2762904,7.30E-06,-7.30E-06,133.83859,1.60E-04,-1.60E-04,1.05E+04,,,3.9347,,,,,,0.01,9.10E-01,-9.10E-01,89.95,,,0.118,,,0,,,,,,36.6,3.8,-3.8,0.09071,9.90E-04,-9.90E-04,7.3,7,-7,556,,,5036,73,-73,4.57,0.3,-0.3,0.74,0.7,-0.7,,,,Pinsonneault,Active,12/19/13,290.83313,38.184349,14.018
4644952,K01805.02,CANDIDATE,CONFIRMED,31.78226,2.60E-04,-2.60E-04,134.8617,3.20E-03,-3.20E-03,5.90E+02,,,4.1042,,,,,,0.896,1.00E-01,-1.00E-01,88.24,,,0.194,,,0,,,,,,29.6,7.7,-7.7,0.0266,7.30E-04,-7.30E-04,4.3,1.2,-1.2,697,,,5708,142,-142,4.08,0.3,-0.3,1.49,0.4,-0.4,,,,Pinsonneault,Active,12/19/13,288.811951,39.77066,13.828
4644952,K01805.03,CANDIDATE,CONFIRMED,4.362741,2.60E-05,-2.60E-05,135.2309,2.00E-03,-2.00E-03,2.95E+02,,,2.346,,,,,,0.856,1.00E-01,-1.00E-01,83.65,,,0.052,,,0,,,,,,7.9,2,-2,0.01819,5.20E-04,-5.20E-04,2.95,0.8,-0.8,1346,,,5708,142,-142,4.08,0.3,-0.3,1.49,0.4,-0.4,,,,Pinsonneault,Active,12/19/13,288.811951,39.77066,13.828
7761918,K01808.01,CANDIDATE,CANDIDATE,89.19284,4.50E-04,-4.50E-04,217.825,1.50E-03,-1.50E-03,9.02E+02,,,4.3016,,,,,,0.85,2.30E-01,-2.30E-01,89.38,,,0.406,,,0,,,,,,93,37,-37,0.0312,2.60E-03,-2.60E-03,4,1.6,-1.6,470,,,6278,71,-71,4.35,0.3,-0.3,1.17,0.47,-0.47,,,,Pinsonneault,Active,12/19/13,294.743317,43.461208,12.487
8240797,K01809.01,CANDIDATE,CONFIRMED,13.093922,5.20E-05,-5.20E-05,144.5235,1.40E-03,-1.40E-03,3.88E+02,,,2.3946,,,,,,0.911,1.00E-01,-1.00E-01,87.09,,,0.105,,,0,,,,,,19.5,5,-5,0.0236,1.40E-03,-1.40E-03,2.34,,,739,,,5692,,,4.474,,,0.909,,,,,,J-K,Active,12/19/13,294.453857,44.145973,12.706
8240797,K01809.02,CANDIDATE,CONFIRMED,4.915378,2.40E-05,-2.40E-05,132.6958,1.70E-03,-1.70E-03,2.20E+02,,,2.8778,,,,,,0.65,2.10E-01,-2.10E-01,86.52,,,0.055,,,0,,,,,,10.2,2.6,-2.6,0.0142,1.10E-03,-1.10E-03,1.41,,,1021,,,5692,,,4.474,,,0.909,,,,,,J-K,Active,12/19/13,294.453857,44.145973,12.706
8164262,K01810.01,FALSE POSITIVE,FALSE POSITIVE,87.45028,8.50E-04,-8.50E-04,136.3058,6.80E-03,-6.80E-03,2.68E+03,,,13.8042,,,,,,1.17,8.30E-01,-8.30E-01,85.94,,,0.464,,,0,,,,,,17.2,8.6,-8.6,0.24,1.20E-01,-1.20E-01,56,37,-37,729,,,7710,200,-200,4.02,0.3,-0.3,2.13,0.91,-0.91,,,,Pinsonneault,Active,12/19/13,291.246826,44.00042,13.36
6279974,K01812.01,CANDIDATE,CANDIDATE,0.80526304,8.30E-07,-8.30E-07,132.09933,1.10E-04,-1.10E-04,1.26E+03,,,1.3826,,,,,,0.944,1.00E-01,-1.00E-01,64.17,,,0.018,,,0,,,,,,2.18,0.28,-0.28,0.04053,6.50E-04,-6.50E-04,4.8,1.8,-1.8,2154,,,6285,91,-91,4.42,0.3,-0.3,1.09,0.41,-0.41,,,,Pinsonneault,Active,12/19/13,290.126526,41.601082,13.742
9455325,K01813.01,CANDIDATE,CANDIDATE,9.767805,3.60E-05,-3.60E-05,139.4398,1.40E-03,-1.40E-03,5.81E+02,,,2.3013,,,,,,0.938,1.00E-01,-1.00E-01,85.94,,,0.084,,,0,,,,,,13.7,4.2,-4.2,0.0282,1.60E-03,-1.60E-03,3,2.4,-2.4,829,,,5506,85,-85,4.38,0.3,-0.3,0.98,0.78,-0.78,,,,Pinsonneault,Active,12/19/13,287.256683,46.066769,13.766
5621125,K01814.01,CANDIDATE,CANDIDATE,14.80012,2.20E-04,-2.20E-04,132.8278,5.80E-03,-5.80E-03,6.02E+02,,,8.5652,,,,,,0.9705,1.00E-01,-1.00E-01,77.92,,,0.132,,,0,,,,,,4.6,2.3,-2.3,0.02923,8.80E-04,-8.80E-04,4.4,2.4,-2.4,1005,,,7063,105,-105,4.3,0.3,-0.3,1.37,0.76,-0.76,,,,Pinsonneault,Active,12/19/13,292.171173,40.811378,12.538
9872283,K01815.01,CANDIDATE,CANDIDATE,3.1268651,6.70E-06,-6.70E-06,133.72378,6.40E-04,-6.40E-04,7.97E+02,,,1.1864,,,,,,0.2,5.30E-01,-5.30E-01,89.38,,,0.037,,,0,,,,,,20.25,0.4,-0.4,0.0249,5.60E-03,-5.60E-03,1.8,6.1,-6.1,879,,,4735,75,-75,4.63,0.3,-0.3,0.7,2.2,-2.2,,,,Pinsonneault,Active,12/19/13,281.457184,46.746471,13.884
10666242,K00198.01,FALSE POSITIVE,FALSE POSITIVE,87.241243,2.40E-05,-2.40E-05,153.35299,1.90E-04,-1.90E-04,1.87E+04,,,4.3728,,,,,,1.26,7.10E-01,-7.10E-01,89.38,,,0.393,,,0,,,,,,103,47,-47,0.43,1.80E-01,-1.80E-01,47,20,-20,401,,,5682,50,-50,4.46,0.1,-0.1,1.004,0.059,-0.059,,,,SPC,Active,12/19/13,292.098236,47.940819,14.288
8624520,K01816.01,CANDIDATE,CANDIDATE,10.240605,1.90E-05,-1.90E-05,131.66749,6.70E-04,-6.70E-04,3.12E+03,,,1.0877,,,,,,0.92,1.30E-01,-1.30E-01,88.81,,,0.086,,,0,,,,,,39,18,-18,0.0631,8.60E-03,-8.60E-03,5.7,3.5,-3.5,733,,,5362,98,-98,4.52,0.3,-0.3,0.83,0.49,-0.49,,,,Pinsonneault,Active,12/19/13,291.683289,44.75164,15.408
7870032,K01818.01,CANDIDATE,CANDIDATE,16.877342,9.20E-05,-9.20E-05,138.647,2.00E-03,-2.00E-03,8.22E+02,,,3.9137,,,,,,0.78,2.90E-01,-2.90E-01,88.24,,,0.125,,,0,,,,,,22.1,7.9,-7.9,0.0289,2.60E-03,-2.60E-03,3.5,1.2,-1.2,747,,,5723,96,-96,4.32,0.3,-0.3,1.09,0.38,-0.38,,,,Pinsonneault,Active,12/19/13,282.035492,43.631271,14.101
9597058,K01819.01,CANDIDATE,CANDIDATE,12.057086,5.00E-05,-5.00E-05,135.4129,1.50E-03,-1.50E-03,5.45E+02,,,2.3093,,,,,,0.73,5.50E-01,-5.50E-01,88.81,,,0.099,,,0,,,,,,29,14,-14,0.023,6.60E-03,-6.60E-03,1.98,0.79,-0.79,683,,,5486,64,-64,4.6,0.3,-0.3,0.79,0.22,-0.22,,,,Pinsonneault,Active,12/19/13,295.313141,46.237492,13.576
8277797,K01820.01,CANDIDATE,CONFIRMED,4.337238,2.10E-05,-2.10E-05,132.8495,1.70E-03,-1.70E-03,3.55E+02,,,2.7559,,,,,,0.911,1.00E-01,-1.00E-01,80.79,,,0.05,,,0,,,,,,5.62,0.73,-0.73,0.02093,3.90E-04,-3.90E-04,3.23,0.75,-0.75,1299,,,5536,73,-73,4.09,0.3,-0.3,1.41,0.33,-0.33,,,,Pinsonneault,Active,12/19/13,281.348816,44.295238,13.53
8277797,K01820.02,CANDIDATE,CONFIRMED,1.653898,1.40E-05,-1.40E-05,132.1883,2.10E-03,-2.10E-03,1.32E+02,,,1.9817,,,,,,0.913,1.00E-01,-1.00E-01,72.19,,,0.026,,,0,,,,,,2.95,0.38,-0.38,0.01274,4.30E-04,-4.30E-04,1.97,0.46,-0.46,1801,,,5536,73,-73,4.09,0.3,-0.3,1.41,0.33,-0.33,,,,Pinsonneault,Active,12/19/13,281.348816,44.295238,13.53
5124667,K01822.01,CANDIDATE,CANDIDATE,150.8811,1.50E-03,-1.50E-03,206.6887,2.80E-03,-2.80E-03,6.52E+02,,,8.5105,,,,,,0.01,2.00E-01,-2.00E-01,89.95,,,0.58,,,0,,,,,,139,43,-43,0.0234,1.00E-03,-1.00E-03,3.5,1.1,-1.1,425,,,6222,80,-80,4.21,0.3,-0.3,1.39,0.43,-0.43,,,,Pinsonneault,Active,12/19/13,297.940155,40.278629,12.443
2989404,K01824.01,CANDIDATE,CONFIRMED,3.553801,1.80E-05,-1.80E-05,134.643,1.70E-03,-1.70E-03,1.87E+02,,,3.0505,,,,,,0.692,1.00E-01,-1.00E-01,84.22,,,0.048,,,0,,,,,,6.6,1.1,-1.1,0.01337,2.30E-04,-2.30E-04,2.04,0.77,-0.77,1491,,,6255,83,-83,4.21,0.3,-0.3,1.4,0.53,-0.53,,,,Pinsonneault,Active,12/19/13,291.382233,38.127468,12.722
2989404,K01824.02,CANDIDATE,CONFIRMED,1.678338,7.20E-06,-7.20E-06,136.0502,1.10E-03,-1.10E-03,1.47E+02,,,2.3739,,,,,,0.701,1.00E-01,-1.00E-01,80.21,,,0.029,,,0,,,,,,4.03,0.69,-0.69,0.01186,2.00E-04,-2.00E-04,1.81,0.68,-0.68,1918,,,6255,83,-83,4.21,0.3,-0.3,1.4,0.53,-0.53,,,,Pinsonneault,Active,12/19/13,291.382233,38.127468,12.722
5375194,K01825.01,CANDIDATE,CANDIDATE,13.522604,7.30E-05,-7.30E-05,142.1785,2.00E-03,-2.00E-03,6.45E+02,,,3.9623,,,,,,0.8,1.10E-01,-1.10E-01,87.09,,,0.108,,,0,,,,,,16.6,7.5,-7.5,0.026,1.00E-03,-1.00E-03,4.2,1.1,-1.1,909,,,5545,111,-111,4.06,0.3,-0.3,1.49,0.37,-0.37,,,,Pinsonneault,Active,12/19/13,295.300079,40.556591,13.895
6696580,K02092.01,CANDIDATE,CONFIRMED,57.68696,7.50E-04,-7.50E-04,139.9485,7.10E-03,-7.10E-03,1.59E+03,,,4.6278,,,,,,0.82,3.00E-01,-3.00E-01,89.38,,,0.298,,,0,,,,,,62,27,-27,0.0409,4.30E-03,-4.30E-03,3.6,1.4,-1.4,435,,,5999,200,-200,4.65,0.3,-0.3,0.81,0.3,-0.3,,,,KIC,Active,12/19/13,293.29364,42.19635,15.886
6696580,K02092.02,CANDIDATE,CONFIRMED,25.56294,3.50E-04,-3.50E-04,375.2864,4.80E-03,-4.80E-03,1.05E+03,,,4.3993,,,,,,0.64,5.20E-01,-5.20E-01,88.81,,,0.173,,,0,,,,,,36,16,-16,0.0312,3.20E-03,-3.20E-03,2.8,1.1,-1.1,572,,,5999,200,-200,4.65,0.3,-0.3,0.81,0.3,-0.3,,,,KIC,Active,12/19/13,293.29364,42.19635,15.886
6525946,K02093.01,CANDIDATE,CANDIDATE,6.78354,1.20E-04,-1.20E-04,136.0997,7.20E-03,-7.20E-03,4.64E+02,,,3.4112,,,,,,0.29,5.40E-01,-5.40E-01,88.81,,,0.073,,,0,,,,,,14.9,7.4,-7.4,0.0198,1.10E-03,-1.10E-03,2.12,0.66,-0.66,1015,,,6287,200,-200,4.5,0.3,-0.3,0.98,0.3,-0.3,,,,KIC,Active,12/19/13,292.954163,41.934799,15.357
4249725,K00222.02,CANDIDATE,CONFIRMED,12.794594,8.10E-05,-8.10E-05,130.7651,2.50E-03,-2.50E-03,8.39E+02,,,3.5011,,,,,,0.72,2.20E-01,-2.20E-01,88.24,,,0.093,,,0,,,,,,20.5,6.8,-6.8,0.0286,1.90E-03,-1.90E-03,1.85,0.13,-0.13,504,,,4533,60,-60,4.71,0.3,-0.3,0.592,0.013,-0.013,,,,Pinsonneault,Active,12/19/13,287.891632,39.33913,14.735
8505920,K02094.01,CANDIDATE,CANDIDATE,42.42548,3.00E-04,-3.00E-04,156.1893,4.80E-03,-4.80E-03,6.13E+02,,,5.3377,,,,,,0.917,1.00E-01,-1.00E-01,88.24,,,0.222,,,0,,,,,,28.3,6.7,-6.7,0.02845,9.40E-04,-9.40E-04,2.8,1.6,-1.6,477,,,5379,93,-93,4.44,0.3,-0.3,0.9,0.51,-0.51,,,,Pinsonneault,Active,12/19/13,295.662872,44.525841,15.001
7918992,K02095.01,CANDIDATE,CANDIDATE,1.434779,1.60E-05,-1.60E-05,132.6208,2.70E-03,-2.70E-03,1.73E+02,,,2.078,,,,,,0.28,1.40E-01,-1.40E-01,87.09,,,0.025,,,0,,,,,,5.2,1.4,-1.4,0.01197,4.40E-04,-4.40E-04,1.11,0.4,-0.4,1476,,,5734,86,-86,4.56,0.3,-0.3,0.85,0.31,-0.31,,,,Pinsonneault,Active,12/19/13,299.785461,43.67075,14.691
9307509,K02096.01,CANDIDATE,CANDIDATE,9.76283,1.50E-04,-1.50E-04,139.1636,5.80E-03,-5.80E-03,5.04E+02,,,3.137,,,,,,0.62,6.40E-01,-6.40E-01,88.24,,,0.081,,,0,,,,,,19.3,8.4,-8.4,0.0215,6.50E-03,-6.50E-03,1.7,1.8,-1.8,661,,,4999,85,-85,4.58,0.3,-0.3,0.73,0.72,-0.72,,,,Pinsonneault,Active,12/19/13,300.61969,45.788921,15.246
10158729,K02097.01,CANDIDATE,CANDIDATE,58.6003,1.20E-03,-1.20E-03,137.6714,6.80E-03,-6.80E-03,4.76E+02,,,5.6123,,,,,,0.2,8.00E-01,-8.00E-01,89.95,,,0.306,,,0,,,,,,80,33,-33,0.0201,3.50E-03,-3.50E-03,2.3,0.96,-0.96,510,,,6248,114,-114,4.45,0.3,-0.3,1.05,0.4,-0.4,,,,Pinsonneault,Active,12/19/13,297.723145,47.112659,14.649
6105462,K02098.01,CANDIDATE,CANDIDATE,25.08272,1.90E-04,-1.90E-04,134.1208,5.30E-03,-5.30E-03,2.53E+02,,,6.6298,,,,,,0.22,8.10E-01,-8.10E-01,89.38,,,0.178,,,0,,,,,,29,14,-14,0.0142,6.40E-03,-6.40E-03,2.1,1,-1,795,,,6456,154,-154,4.23,0.3,-0.3,1.39,0.19,-0.19,,,,Pinsonneault,Active,12/19/13,284.977997,41.420158,13.838
3120355,K02099.01,CANDIDATE,CANDIDATE,78.0971,2.30E-03,-2.30E-03,139.504,1.10E-02,-1.10E-02,6.22E+02,,,8.5486,,,,,,0.85,1.00E-01,-1.00E-01,88.81,,,0.368,,,0,,,,,,40.1,9.3,-9.3,0.0259,1.00E-03,-1.00E-03,2.8,1.2,-1.2,446,,,6158,115,-115,4.48,0.3,-0.3,0.99,0.43,-0.43,,,,Pinsonneault,Active,12/19/13,292.301239,38.26704,14.999
